Id,first_timestamp,last_timestamp,total_cycle_time,n_stations_visited,path_signature,split,Response,risk_score,alert
3232,982.9,991.27,8.37,9,L0_S24|L1_S34|L3_S44,train,0,0.017708,False
3235,322.76,339.53,16.77,13,L2_S30|L3_S40|L3_S50,train,0,0.019548,False
3238,1107.5,1125.66,18.16,13,L1_S29|L2_S39|L3_S49,train,0,0.651064,False
3241,420.21,431.1,10.89,20,L1_S25|L2_S35|L3_S45,train,0,0.45837,False
3244,1152.19,1166.35,14.16,18,L0_S20|L1_S30|L3_S40,train,0,0.01442,False
3247,246.21,263.54,17.33,11,L2_S26|L3_S36|L3_S46,train,0,0.000026,False
3250,660.74,665.94,5.2,10,L0_S20|L1_S30|L3_S40,train,0,0.62531,False
3253,1284.45,1285.46,1.01,18,L0_S28|L1_S38|L3_S48,train,0,0.204052,False
3256,1330.48,1330.58,0.1,15,L1_S25|L2_S35|L3_S45,train,0,0.038221,False
3259,177.55,183.86,6.31,8,L0_S24|L1_S34|L3_S44,train,0,0.005223,False
3262,1210.32,1219.93,9.61,20,L1_S29|L2_S39|L3_S49,train,0,0.292245,False
3265,192.71,207.66,14.95,14,L3_S23|L0_S33|L3_S43,train,0,0.312865,False
3268,153.12,164.14,11.02,17,L2_S22|L3_S32|L3_S42,train,0,0.065176,False
3271,1248.12,1252.32,4.2,8,L2_S26|L3_S36|L3_S46,train,0,0.000129,False
3274,998.72,1009.19,10.47,13,L3_S23|L0_S33|L3_S43,train,0,0.150092,False
3277,1224.19,1225.98,1.79,10,L2_S30|L3_S40|L3_S50,train,0,0.025551,False
3280,443.43,458.41,14.98,15,L0_S28|L1_S38|L3_S48,train,1,0.788298,True
3283,1242.59,1251.71,9.12,10,L2_S22|L3_S32|L3_S42,train,0,0.035889,False
3286,672.69,691.05,18.36,10,L0_S28|L1_S38|L3_S48,train,0,0.469374,False
3289,1141.95,1151.22,9.27,16,L1_S25|L2_S35|L3_S45,train,0,0.000889,False
3292,555.21,574.43,19.22,10,L0_S24|L1_S34|L3_S44,train,0,0.384787,False
3295,1629.57,1633.77,4.2,15,L2_S22|L3_S32|L3_S42,train,0,0.575837,False
3298,502.79,510.18,7.39,16,L0_S24|L1_S34|L3_S44,train,0,0.038608,False
3301,1050.17,1060.97,10.8,19,L1_S21|L2_S31|L3_S41,train,0,0.919362,True
3304,424.71,435.12,10.41,14,L0_S20|L1_S30|L3_S40,train,0,0.3206,False
3307,1117.62,1119.58,1.96,8,L0_S20|L1_S30|L3_S40,train,0,0.089353,False
3310,1655.52,1658.98,3.46,14,L3_S27|L0_S37|L3_S47,train,0,0.124111,False
3313,405.33,416.71,11.38,17,L3_S27|L0_S37|L3_S47,train,0,0.219017,False
3316,292.87,303.35,10.48,17,L3_S23|L0_S33|L3_S43,train,0,0.893702,True
3319,869,886.95,17.95,20,L0_S24|L1_S34|L3_S44,train,0,0.058946,False
3322,1.76,22.57,20.81,13,L3_S31|L0_S41|L3_S51,train,0,0.035053,False
3325,662.92,680.99,18.07,8,L3_S23|L0_S33|L3_S43,train,0,0.001506,False
3328,1390.56,1390.66,0.1,11,L1_S25|L2_S35|L3_S45,train,0,0.023946,False
3331,1374.35,1387.22,12.87,10,L0_S24|L1_S34|L3_S44,train,0,0.599075,False
3334,9.27,34.54,25.27,8,L1_S25|L2_S35|L3_S45,train,0,0.193128,False
3337,394.16,410.05,15.89,19,L3_S27|L0_S37|L3_S47,train,1,0.824431,True
3340,1531.4,1538.39,6.99,12,L3_S27|L0_S37|L3_S47,train,0,0.163406,False
3343,343.09,352.11,9.02,13,L0_S20|L1_S30|L3_S40,train,0,0.279048,False
3346,46.91,56.07,9.16,12,L0_S20|L1_S30|L3_S40,train,0,0.231047,False
3349,805.46,823.06,17.6,13,L1_S21|L2_S31|L3_S41,train,0,0.013326,False
3352,1398.41,1413.91,15.5,15,L3_S23|L0_S33|L3_S43,train,0,0.428063,False
3355,620.87,633.29,12.42,19,L0_S28|L1_S38|L3_S48,train,1,0.83939,True
3358,801.22,811.92,10.7,11,L0_S24|L1_S34|L3_S44,train,0,0.64511,False
3361,7.02,26.29,19.27,20,L0_S24|L1_S34|L3_S44,train,0,0.558312,False
3364,816.74,819.42,2.68,16,L3_S27|L0_S37|L3_S47,train,1,0.941716,True
3367,780.81,790.71,9.9,16,L0_S24|L1_S34|L3_S44,train,1,0.082323,False
3370,1465.34,1477.12,11.78,15,L3_S31|L0_S41|L3_S51,train,0,0.880337,True
3373,1299.18,1311.94,12.76,19,L2_S22|L3_S32|L3_S42,train,0,0.476111,False
3376,1637.98,1647.94,9.96,14,L0_S20|L1_S30|L3_S40,train,0,0.135884,False
3379,121,136.9,15.9,21,L2_S22|L3_S32|L3_S42,train,0,0.078604,False
3382,584.72,586.29,1.57,10,L3_S27|L0_S37|L3_S47,train,0,0.8576,True
3385,980.69,989.51,8.82,20,L0_S20|L1_S30|L3_S40,train,0,0.094383,False
3388,594.27,611.28,17.01,21,L2_S22|L3_S32|L3_S42,train,0,0.032219,False
3391,872.62,886.11,13.49,18,L0_S20|L1_S30|L3_S40,train,1,0.91202,True
3394,310.73,327.11,16.38,12,L3_S27|L0_S37|L3_S47,train,0,0.457369,False
3397,951.41,958.71,7.3,8,L1_S29|L2_S39|L3_S49,train,0,0.000005,False
3400,187.6,193.64,6.04,16,L3_S31|L0_S41|L3_S51,train,0,0.183001,False
3403,205.64,220.54,14.9,18,L2_S30|L3_S40|L3_S50,train,0,0.375641,False
3406,1589.97,1609.54,19.57,15,L1_S21|L2_S31|L3_S41,train,0,0.507671,False
3409,848.27,859.94,11.67,16,L0_S28|L1_S38|L3_S48,train,0,0.982424,True
3412,935.9,940.27,4.37,13,L3_S31|L0_S41|L3_S51,train,0,0.017159,False
3415,1476.46,1485.85,9.39,8,L0_S28|L1_S38|L3_S48,train,0,0.014891,False
3418,1688.81,1697.12,8.31,8,L0_S24|L1_S34|L3_S44,train,0,0.001641,False
3421,4.88,18.44,13.56,13,L2_S22|L3_S32|L3_S42,train,0,0.744429,True
3424,65.29,68.31,3.02,18,L1_S21|L2_S31|L3_S41,train,0,0.068348,False
3427,577.45,586.34,8.89,15,L3_S31|L0_S41|L3_S51,train,0,0.022236,False
3430,742.5,744.59,2.09,14,L1_S29|L2_S39|L3_S49,train,0,0.128497,False
3433,1406.43,1417.24,10.81,12,L2_S30|L3_S40|L3_S50,train,0,0.009097,False
3436,719.29,732.99,13.7,10,L2_S22|L3_S32|L3_S42,train,0,0.00072,False
3439,1146.69,1150.92,4.23,12,L2_S26|L3_S36|L3_S46,train,0,0.020141,False
3442,411.44,430.91,19.47,15,L3_S31|L0_S41|L3_S51,train,0,0.071304,False
3445,535.12,549.24,14.12,10,L3_S31|L0_S41|L3_S51,train,0,0.00044,False
3448,867.53,880.86,13.33,19,L2_S22|L3_S32|L3_S42,train,0,0.582191,False
3451,1299.32,1300.93,1.61,18,L3_S23|L0_S33|L3_S43,train,1,0.95047,True
3454,1506.17,1514.01,7.84,14,L1_S21|L2_S31|L3_S41,train,0,0.719842,False
3457,550.87,554.81,3.94,17,L0_S20|L1_S30|L3_S40,train,0,0.318332,False
3460,889.01,903.06,14.05,17,L3_S23|L0_S33|L3_S43,train,0,0.828188,True
3463,360.46,375.17,14.71,19,L3_S23|L0_S33|L3_S43,train,0,0.130391,False
3466,979.53,987.71,8.18,8,L2_S22|L3_S32|L3_S42,train,0,0.290108,False
3469,641.94,653.01,11.07,12,L0_S20|L1_S30|L3_S40,train,0,0.564082,False
3472,1606.86,1621.68,14.82,19,L2_S30|L3_S40|L3_S50,train,0,0.047124,False
3475,1644.8,1652.29,7.49,9,L2_S22|L3_S32|L3_S42,train,0,0.186732,False
3478,1118.81,1131.33,12.52,12,L2_S22|L3_S32|L3_S42,train,0,0.023463,False
3481,1625.08,1636.57,11.49,8,L3_S31|L0_S41|L3_S51,train,0,0.013795,False
3484,1312.37,1323.3,10.93,20,L2_S30|L3_S40|L3_S50,train,0,0.147538,False
3487,1448.27,1454.52,6.25,17,L1_S21|L2_S31|L3_S41,train,0,0.843091,True
3490,883.72,888.86,5.14,9,L3_S23|L0_S33|L3_S43,train,0,0.043866,False
3493,48.32,59.99,11.67,15,L0_S20|L1_S30|L3_S40,train,0,0.504581,False
3496,1167.33,1176.4,9.07,17,L0_S24|L1_S34|L3_S44,train,0,0.188136,False
3499,1467.72,1483.47,15.75,16,L2_S22|L3_S32|L3_S42,train,0,0.005794,False
3502,869.1,882.55,13.45,9,L2_S30|L3_S40|L3_S50,train,0,0.447847,False
3505,420.89,426.5,5.61,9,L2_S22|L3_S32|L3_S42,train,0,0.019367,False
3508,485.94,493.57,7.63,15,L2_S26|L3_S36|L3_S46,train,0,0.032298,False
3511,697.93,706.1,8.17,8,L0_S28|L1_S38|L3_S48,train,0,0.383075,False
3514,86.31,91.85,5.54,11,L0_S20|L1_S30|L3_S40,train,0,0.035018,False
3517,1095.77,1113.68,17.91,18,L3_S23|L0_S33|L3_S43,train,0,0.000255,False
3520,1391.84,1403.6,11.76,13,L2_S26|L3_S36|L3_S46,train,0,0.450207,False
3523,1147.43,1153.83,6.4,12,L3_S23|L0_S33|L3_S43,train,0,0.270081,False
3526,710.07,723.24,13.17,21,L3_S23|L0_S33|L3_S43,train,0,0.035739,False
3529,1638.73,1650.29,11.56,9,L3_S27|L0_S37|L3_S47,train,0,0.025449,False
3532,594.63,603.21,8.58,10,L3_S23|L0_S33|L3_S43,train,0,0.187356,False
3535,1597.27,1597.37,0.1,12,L2_S22|L3_S32|L3_S42,train,0,0.877021,True
3538,136.94,152.45,15.51,19,L0_S20|L1_S30|L3_S40,train,0,0.65552,False
3541,362.44,370.92,8.48,16,L2_S26|L3_S36|L3_S46,train,0,0.408093,False
3544,897.86,915.45,17.59,20,L2_S26|L3_S36|L3_S46,train,0,0.296764,False
3547,1390.26,1401.83,11.57,19,L1_S29|L2_S39|L3_S49,train,0,0.20161,False
3550,501.57,509.05,7.48,18,L2_S22|L3_S32|L3_S42,train,0,0.085033,False
3553,1603.86,1612.63,8.77,13,L2_S26|L3_S36|L3_S46,train,0,0.156134,False
3556,927,949.26,22.26,12,L1_S21|L2_S31|L3_S41,train,0,0.224881,False
3559,823.12,834.98,11.86,11,L2_S26|L3_S36|L3_S46,train,0,0.378939,False
3562,161.62,171.52,9.9,11,L1_S21|L2_S31|L3_S41,train,0,0.511388,False
3565,527.34,537.82,10.48,8,L0_S24|L1_S34|L3_S44,train,0,0.031469,False
3568,1001.34,1010.32,8.98,11,L3_S31|L0_S41|L3_S51,train,0,0.248033,False
3571,679.04,694.53,15.49,10,L1_S29|L2_S39|L3_S49,train,0,0.749493,True
3574,440.16,449.88,9.72,10,L1_S25|L2_S35|L3_S45,train,0,0.007272,False
3577,688.02,702.38,14.36,12,L3_S23|L0_S33|L3_S43,train,1,0.977121,True
3580,925.52,926.88,1.36,19,L1_S21|L2_S31|L3_S41,train,0,0.431659,False
3583,637.38,648.42,11.04,12,L2_S26|L3_S36|L3_S46,train,0,0.50578,False
3586,413.86,431.22,17.36,19,L3_S27|L0_S37|L3_S47,train,0,0.273703,False
3589,237.92,247.91,9.99,20,L1_S21|L2_S31|L3_S41,train,0,0.938769,True
3592,1643.65,1646.63,2.98,10,L3_S31|L0_S41|L3_S51,train,0,0.092734,False
3595,966.35,972.49,6.14,20,L1_S29|L2_S39|L3_S49,train,0,0.004596,False
3598,158.11,180.32,22.21,17,L2_S30|L3_S40|L3_S50,train,0,0.041692,False
3601,257.86,263.76,5.9,14,L0_S24|L1_S34|L3_S44,train,0,0.063243,False
3604,1654.52,1665.46,10.94,21,L3_S31|L0_S41|L3_S51,train,0,0.097744,False
3607,1628.7,1632.12,3.42,10,L2_S22|L3_S32|L3_S42,train,0,0.263379,False
3610,574.35,593.93,19.58,13,L3_S31|L0_S41|L3_S51,train,0,0.100672,False
3613,79.78,90.74,10.96,16,L0_S20|L1_S30|L3_S40,train,0,0.32608,False
3616,1651.57,1656.2,4.63,14,L0_S20|L1_S30|L3_S40,train,0,0.713595,False
3619,1444.13,1454.18,10.05,14,L0_S24|L1_S34|L3_S44,train,0,0.930684,True
3622,1661.4,1672.44,11.04,20,L0_S28|L1_S38|L3_S48,train,0,0.310356,False
3625,1283.2,1298.12,14.92,16,L2_S22|L3_S32|L3_S42,train,0,0.730923,False
3628,1329.44,1337.66,8.22,11,L3_S23|L0_S33|L3_S43,train,0,0.001207,False
3631,1092.23,1104.24,12.01,14,L1_S25|L2_S35|L3_S45,train,0,0.291232,False
3634,1677.22,1692.93,15.71,11,L2_S26|L3_S36|L3_S46,train,0,0.457187,False
3637,1263.61,1276.85,13.24,10,L2_S30|L3_S40|L3_S50,train,0,0.048022,False
3640,711.97,722.32,10.35,17,L1_S29|L2_S39|L3_S49,train,0,0.739535,True
3643,916.54,925.23,8.69,15,L0_S28|L1_S38|L3_S48,train,0,0.037868,False
3646,1516.66,1536,19.34,8,L0_S24|L1_S34|L3_S44,train,1,0.931825,True
3649,845.03,852.83,7.8,12,L1_S25|L2_S35|L3_S45,train,0,0.841286,True
3652,902.73,914.86,12.13,8,L2_S30|L3_S40|L3_S50,train,0,0.065082,False
3655,829.52,833.53,4.01,18,L1_S29|L2_S39|L3_S49,train,0,0.001582,False
3658,1434.64,1452.12,17.48,17,L0_S28|L1_S38|L3_S48,train,0,0.000088,False
3661,1377.74,1390.43,12.69,12,L0_S28|L1_S38|L3_S48,train,0,0.62798,False
3664,722.67,730.7,8.03,12,L1_S21|L2_S31|L3_S41,train,0,0.346346,False
3667,994.63,1002.59,7.96,13,L1_S29|L2_S39|L3_S49,train,0,0.032576,False
3670,933.47,945.17,11.7,8,L1_S21|L2_S31|L3_S41,train,0,0.605355,False
3673,1529.25,1541.12,11.87,14,L0_S20|L1_S30|L3_S40,train,0,0.214196,False
3676,1642.31,1649.62,7.31,8,L3_S31|L0_S41|L3_S51,train,0,0.33897,False
3679,1587.41,1597.22,9.81,19,L1_S21|L2_S31|L3_S41,train,1,0.883069,True
3682,1186.37,1195.64,9.27,15,L2_S30|L3_S40|L3_S50,train,0,0.082024,False
3685,1006.98,1019.62,12.64,11,L1_S25|L2_S35|L3_S45,train,0,0.622976,False
3688,1522.9,1524.37,1.47,8,L2_S26|L3_S36|L3_S46,train,0,0.678242,False
3691,317.08,329.88,12.8,18,L0_S24|L1_S34|L3_S44,train,0,0.131992,False
3694,204.78,214.91,10.13,14,L1_S25|L2_S35|L3_S45,train,0,0.018697,False
3697,676.29,695.87,19.58,17,L3_S27|L0_S37|L3_S47,train,0,0.100377,False
3700,959.16,964.93,5.77,13,L3_S31|L0_S41|L3_S51,train,0,0.150981,False
3703,238.24,249.59,11.35,8,L2_S26|L3_S36|L3_S46,train,0,0.137842,False
3706,934.2,954.81,20.61,17,L0_S20|L1_S30|L3_S40,train,0,0.488522,False
3709,289,305.5,16.5,13,L1_S25|L2_S35|L3_S45,train,0,0.944824,True
3712,1184.21,1192.72,8.51,14,L0_S28|L1_S38|L3_S48,train,0,0.631751,False
3715,1424.25,1430.09,5.84,10,L1_S25|L2_S35|L3_S45,train,0,0.001612,False
3718,593.67,603.82,10.15,11,L0_S28|L1_S38|L3_S48,train,0,0.201221,False
3721,1113.15,1131.59,18.44,14,L0_S20|L1_S30|L3_S40,train,0,0.015043,False
3724,691.99,698.77,6.78,9,L0_S28|L1_S38|L3_S48,train,0,0.24432,False
3727,578.25,593.01,14.76,11,L1_S21|L2_S31|L3_S41,train,0,0.510946,False
3730,1322.57,1322.67,0.1,17,L0_S24|L1_S34|L3_S44,train,0,0.698916,False
3733,569.99,578.68,8.69,13,L2_S22|L3_S32|L3_S42,train,0,0.032743,False
3736,1467.16,1483.21,16.05,15,L3_S27|L0_S37|L3_S47,train,0,0.472344,False
3739,39.94,43.95,4.01,12,L0_S28|L1_S38|L3_S48,train,0,0.257585,False
3742,211.24,220.29,9.05,15,L2_S26|L3_S36|L3_S46,train,0,0.007758,False
3745,529.63,549.26,19.63,15,L1_S29|L2_S39|L3_S49,train,0,0.677001,False
3748,1180.55,1192.75,12.2,8,L0_S28|L1_S38|L3_S48,train,0,0.150907,False
3751,288.53,301.02,12.49,15,L0_S24|L1_S34|L3_S44,train,0,0.274341,False
3754,373.43,376.26,2.83,8,L0_S20|L1_S30|L3_S40,train,0,0.239855,False
3757,791.34,807.44,16.1,14,L3_S27|L0_S37|L3_S47,train,1,0.918344,True
3760,331.95,341.02,9.07,16,L0_S28|L1_S38|L3_S48,train,0,0.326181,False
3763,1547.17,1557.72,10.55,19,L0_S20|L1_S30|L3_S40,train,0,0.002887,False
3766,600.79,605.9,5.11,12,L1_S21|L2_S31|L3_S41,train,0,0.493271,False
3769,25.33,34.02,8.69,21,L0_S20|L1_S30|L3_S40,train,0,0.226132,False
3772,551.08,555.59,4.51,16,L3_S27|L0_S37|L3_S47,train,0,0.749184,True
3775,47.69,59.8,12.11,10,L1_S29|L2_S39|L3_S49,train,0,0.244451,False
3778,1356.36,1371.16,14.8,19,L2_S30|L3_S40|L3_S50,train,0,0.522559,False
3781,494.12,507.13,13.01,14,L3_S27|L0_S37|L3_S47,train,0,0.009679,False
3784,793.63,804.44,10.81,19,L1_S21|L2_S31|L3_S41,train,0,0.029577,False
3787,40.49,49.5,9.01,17,L0_S20|L1_S30|L3_S40,train,0,0.049131,False
3790,356.16,378.43,22.27,8,L1_S29|L2_S39|L3_S49,train,0,0.502357,False
3793,1237.28,1249.59,12.31,11,L3_S31|L0_S41|L3_S51,train,0,0.298215,False
3796,824.68,840.52,15.84,14,L2_S30|L3_S40|L3_S50,train,0,0.866502,True
3799,1481.49,1490.8,9.31,11,L0_S20|L1_S30|L3_S40,train,0,0.30925,False
3802,526.55,537.67,11.12,20,L2_S26|L3_S36|L3_S46,train,0,0.104715,False
3805,616.93,619.95,3.02,21,L2_S30|L3_S40|L3_S50,train,0,0.087631,False
3808,158,167.71,9.71,8,L0_S20|L1_S30|L3_S40,train,0,0.554199,False
3811,1605.72,1609.49,3.77,12,L0_S28|L1_S38|L3_S48,train,0,0.624497,False
3814,316.15,317.6,1.45,11,L3_S31|L0_S41|L3_S51,train,0,0.485406,False
3817,988.09,1004.1,16.01,10,L2_S22|L3_S32|L3_S42,train,0,0.510318,False
3820,1304.83,1323.62,18.79,16,L2_S22|L3_S32|L3_S42,train,0,0.051925,False
3823,290.53,304.71,14.18,16,L1_S21|L2_S31|L3_S41,train,0,0.535607,False
3826,688.2,690.81,2.61,20,L3_S31|L0_S41|L3_S51,train,0,0.065473,False
3829,1210.76,1226.31,15.55,17,L0_S24|L1_S34|L3_S44,train,0,0.062623,False
3832,1597.31,1611.98,14.67,13,L2_S30|L3_S40|L3_S50,train,0,0.049963,False
3835,1419.46,1426.18,6.72,15,L2_S30|L3_S40|L3_S50,train,0,0.043894,False
3838,1499.77,1505.4,5.63,12,L0_S20|L1_S30|L3_S40,train,0,0.479871,False
3841,205.87,213.51,7.64,10,L0_S28|L1_S38|L3_S48,train,0,0.424694,False
3844,1149.54,1157.85,8.31,10,L1_S29|L2_S39|L3_S49,train,0,0.704891,False
3847,1231.39,1239.67,8.28,19,L3_S23|L0_S33|L3_S43,train,0,0.027071,False
3850,35.92,50.03,14.11,18,L0_S28|L1_S38|L3_S48,train,0,0.267095,False
3853,304.84,312.02,7.18,19,L1_S29|L2_S39|L3_S49,train,0,0.523173,False
3856,623.09,630.89,7.8,11,L1_S29|L2_S39|L3_S49,train,0,0.695109,False
3859,735.31,743.15,7.84,16,L1_S25|L2_S35|L3_S45,train,0,0.010471,False
3862,446.39,454.47,8.08,19,L0_S20|L1_S30|L3_S40,train,0,0.147089,False
3865,993.62,997.54,3.92,9,L1_S25|L2_S35|L3_S45,train,1,0.07482,False
3868,25.75,30.71,4.96,15,L0_S28|L1_S38|L3_S48,train,0,0.003636,False
3871,1662.09,1665.55,3.46,20,L3_S27|L0_S37|L3_S47,train,0,0.609441,False
3874,1556.47,1568.75,12.28,8,L2_S30|L3_S40|L3_S50,train,0,0.551405,False
3877,1165.94,1170.75,4.81,21,L1_S21|L2_S31|L3_S41,train,0,0.444224,False
3880,1168.03,1170.44,2.41,16,L3_S23|L0_S33|L3_S43,train,0,0.061867,False
3883,1193.93,1198.87,4.94,13,L0_S28|L1_S38|L3_S48,train,0,0.021578,False
3886,504.63,514.56,9.93,13,L0_S28|L1_S38|L3_S48,train,0,0.796433,True
3889,87.64,100.77,13.13,10,L2_S22|L3_S32|L3_S42,train,0,0.164825,False
3892,546.93,563.51,16.58,17,L3_S23|L0_S33|L3_S43,train,0,0.018532,False
3895,1138.98,1143.96,4.98,14,L1_S21|L2_S31|L3_S41,train,0,0.113606,False
3898,1671.42,1694.16,22.74,17,L0_S20|L1_S30|L3_S40,train,0,0.467579,False
3901,1645.71,1656.38,10.67,15,L2_S30|L3_S40|L3_S50,train,0,0.265983,False
3904,1518.56,1528,9.44,14,L0_S24|L1_S34|L3_S44,train,0,0.015302,False
3907,1395.09,1408.53,13.44,16,L3_S31|L0_S41|L3_S51,train,0,0.637744,False
3910,1183.95,1205.97,22.02,12,L2_S26|L3_S36|L3_S46,train,0,0.704943,False
3913,116.36,123.87,7.51,13,L2_S26|L3_S36|L3_S46,train,0,0.050193,False
3916,211.24,224.25,13.01,9,L0_S28|L1_S38|L3_S48,train,0,0.787918,True
3919,1224.85,1238.44,13.59,8,L0_S24|L1_S34|L3_S44,train,0,0.206701,False
3922,251.22,266.15,14.93,21,L0_S28|L1_S38|L3_S48,train,0,0.319997,False
3925,913.1,923.53,10.43,20,L1_S21|L2_S31|L3_S41,train,0,0.081739,False
3928,655.5,672.07,16.57,17,L3_S27|L0_S37|L3_S47,train,0,0.000637,False
3931,1594.04,1614.06,20.02,10,L0_S28|L1_S38|L3_S48,train,0,0.695075,False
3934,1130.83,1137.45,6.62,9,L2_S30|L3_S40|L3_S50,train,0,0.574612,False
3937,1068.71,1074.05,5.34,9,L0_S24|L1_S34|L3_S44,train,0,0.505773,False
3940,180.69,194.06,13.37,17,L1_S25|L2_S35|L3_S45,train,0,0.126987,False
3943,191.27,210.94,19.67,12,L1_S25|L2_S35|L3_S45,train,0,0.292566,False
3946,1132.57,1146.04,13.47,14,L0_S20|L1_S30|L3_S40,train,0,0.602483,False
3949,369.95,372.02,2.07,10,L2_S26|L3_S36|L3_S46,train,0,0.000762,False
3952,638.69,649.62,10.93,12,L0_S24|L1_S34|L3_S44,train,0,0.385155,False
3955,1080.77,1097.03,16.26,16,L0_S28|L1_S38|L3_S48,train,0,0.334964,False
3958,86.37,96.41,10.04,19,L0_S20|L1_S30|L3_S40,train,0,0.103281,False
3961,668.39,674.84,6.45,8,L0_S28|L1_S38|L3_S48,train,0,0.057401,False
3964,647.26,671.58,24.32,10,L2_S30|L3_S40|L3_S50,train,0,0.819066,True
3967,200.94,207.11,6.17,8,L2_S22|L3_S32|L3_S42,train,0,0.378897,False
3970,682.97,690.98,8.01,19,L0_S28|L1_S38|L3_S48,train,0,0.028421,False
3973,1075.11,1081.62,6.51,12,L0_S28|L1_S38|L3_S48,train,0,0.219976,False
3976,1308.76,1309.12,0.36,14,L2_S30|L3_S40|L3_S50,train,0,0.387421,False
3979,271.63,276.12,4.49,8,L1_S21|L2_S31|L3_S41,train,0,0.600614,False
3982,502.92,507.64,4.72,19,L2_S26|L3_S36|L3_S46,train,0,0.169616,False
3985,1357.51,1371.37,13.86,15,L2_S22|L3_S32|L3_S42,train,0,0.433,False
3988,381.36,388.99,7.63,19,L3_S31|L0_S41|L3_S51,train,0,0.819085,True
3991,772.9,785.08,12.18,20,L3_S23|L0_S33|L3_S43,train,0,0.633963,False
3994,401.9,417.44,15.54,15,L1_S25|L2_S35|L3_S45,train,0,0.012479,False
3997,363.36,374.29,10.93,20,L2_S26|L3_S36|L3_S46,train,0,0.295091,False
4000,933.76,944.25,10.49,21,L3_S31|L0_S41|L3_S51,train,0,0.001208,False
4003,782.21,793.78,11.57,8,L1_S21|L2_S31|L3_S41,train,0,0.028203,False
4006,272.88,283.14,10.26,10,L0_S28|L1_S38|L3_S48,train,0,0.900518,True
4009,1166,1168.07,2.07,16,L1_S21|L2_S31|L3_S41,train,0,0.083708,False
4012,1018.76,1021.78,3.02,20,L2_S30|L3_S40|L3_S50,train,0,0.935792,True
4015,581.25,590.37,9.12,14,L1_S29|L2_S39|L3_S49,train,0,0.217651,False
4018,1581.97,1591.27,9.3,12,L1_S25|L2_S35|L3_S45,train,0,0.060805,False
4021,984.04,992.52,8.48,9,L1_S21|L2_S31|L3_S41,train,0,0.79759,True
4024,597.16,618.25,21.09,14,L2_S30|L3_S40|L3_S50,train,0,0.883567,True
4027,1333.34,1344.39,11.05,15,L1_S25|L2_S35|L3_S45,train,0,0.039444,False
4030,947.13,961.48,14.35,20,L0_S20|L1_S30|L3_S40,train,0,0.126609,False
4033,919.26,923.88,4.62,15,L1_S25|L2_S35|L3_S45,train,1,0.759515,True
4036,366.87,367.02,0.15,12,L1_S21|L2_S31|L3_S41,train,0,0.449877,False
4039,815.7,832.84,17.14,19,L1_S25|L2_S35|L3_S45,train,0,0.959345,True
4042,867.36,876.58,9.22,20,L3_S23|L0_S33|L3_S43,train,0,0.051984,False
4045,4.09,15.76,11.67,12,L3_S23|L0_S33|L3_S43,train,0,0.403487,False
4048,631.56,645.74,14.18,13,L3_S31|L0_S41|L3_S51,train,1,0.996743,True
4051,116.31,116.41,0.1,8,L3_S27|L0_S37|L3_S47,train,0,0.739077,True
4054,1026.69,1043.97,17.28,14,L2_S22|L3_S32|L3_S42,train,0,0.044334,False
4057,62.47,80.27,17.8,17,L0_S28|L1_S38|L3_S48,train,0,0.202559,False
4060,1297.4,1308.36,10.96,19,L1_S21|L2_S31|L3_S41,train,0,0.235978,False
4063,624.74,631.53,6.79,16,L2_S22|L3_S32|L3_S42,train,1,0.739224,True
4066,1068.41,1075.24,6.83,12,L0_S24|L1_S34|L3_S44,train,0,0.329809,False
4069,1473,1482.09,9.09,11,L2_S26|L3_S36|L3_S46,train,0,0.52325,False
4072,83.99,105.88,21.89,8,L1_S25|L2_S35|L3_S45,train,0,0.166973,False
4075,886.44,900.42,13.98,13,L3_S31|L0_S41|L3_S51,train,0,0.707072,False
4078,41.88,52.91,11.03,19,L3_S23|L0_S33|L3_S43,train,0,0.231799,False
4081,1642.63,1659.22,16.59,20,L0_S20|L1_S30|L3_S40,train,0,0.137236,False
4084,1070.83,1080.85,10.02,20,L3_S27|L0_S37|L3_S47,train,0,0.379464,False
4087,1163.37,1169.64,6.27,17,L2_S22|L3_S32|L3_S42,train,0,0.061118,False
4090,1394.9,1404.89,9.99,17,L3_S23|L0_S33|L3_S43,train,0,0.876409,True
4093,1309.68,1317.17,7.49,16,L2_S30|L3_S40|L3_S50,train,0,0.916717,True
4096,1546.68,1549.56,2.88,20,L3_S23|L0_S33|L3_S43,train,0,0.077111,False
4099,499.34,506.15,6.81,12,L3_S23|L0_S33|L3_S43,train,0,0.134712,False
4102,938.32,947.18,8.86,13,L1_S25|L2_S35|L3_S45,train,0,0.128198,False
4105,1017.75,1020.21,2.46,15,L1_S25|L2_S35|L3_S45,train,0,0.108686,False
4108,1568.88,1587.23,18.35,14,L3_S23|L0_S33|L3_S43,train,0,0.537551,False
4111,1492.71,1492.81,0.1,21,L0_S20|L1_S30|L3_S40,train,0,0.452232,False
4114,1044.8,1047.03,2.23,17,L1_S29|L2_S39|L3_S49,train,0,0.071192,False
4117,1545.4,1548.4,3,8,L0_S28|L1_S38|L3_S48,train,0,0.516092,False
4120,1098.96,1113.18,14.22,17,L2_S22|L3_S32|L3_S42,train,0,0.184529,False
4123,972.15,987.33,15.18,11,L2_S30|L3_S40|L3_S50,train,1,0.849969,True
